Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Fuel Consumption (l/km),Flight time (hrs)
AE,3392,FOC,3385,TSA,2275,,0,738,1.4,1.52
AE,3392,HAN,3199,RMQ,2268,,0,E90,0.78,0.8
AE,3392,HGH,3386,KHH,2264,Y,0,333,7.86,9.6
AE,3392,HGH,3386,RMQ,2268,,0,E90,2.92,3.47
AE,3392,HKG,3077,RMQ,2268,,0,738 E90,3.75,4.42
AE,3392,HUN,2278,KHH,2264,,0,E90,1.32,1.24
AE,3392,ICN,3930,KHH,2264,,0,E90,2.48,2.56
AE,3392,KHH,2264,CSX,3371,Y,0,333,7.58,9.3
AE,3392,KHH,2264,HGH,3386,Y,0,333,5.11,6.18
AE,3392,KHH,2264,HUN,2278,,0,E90,8.72,10.63
AE,3392,KHH,2264,ICN,3930,,0,E90,4.29,5.07
AE,3392,KHH,2264,XMN,3383,,0,E90,3.33,3.59
AE,3392,KNH,2259,RMQ,2268,,0,E90,3.79,4.5
AE,3392,KNH,2259,TSA,2275,,0,E90,7.11,8.7
AE,3392,LJG,4033,TPE,2276,,0,738,5.95,6.88
AE,3392,MXZ,6354,RMQ,2268,,0,E90,9.17,10.9
AE,3392,MZG,2272,RMQ,2268,,0,E90,6.35,7.42
AE,3392,MZG,2272,TSA,2275,,0,E90,5.19,6.17
AE,3392,NGB,3387,RMQ,2268,,0,E90,8.1,9.54
AE,3392,NGB,3387,TPE,2276,Y,0,320 333 343,9.4,11.4
AE,3392,NKG,3388,TPE,2276,Y,0,320 321 744,4.09,4.59
AE,3392,OKA,2384,RMQ,2268,,0,E90,2.97,3.37
AE,3392,RMQ,2268,CGO,3375,,0,E90,6.36,7.59
AE,3392,RMQ,2268,HAN,3199,,0,E90,5.44,6.24
AE,3392,RMQ,2268,HGH,3386,,0,E90,9.6,11.88
AE,3392,RMQ,2268,HKG,3077,,0,738 E90,4.87,5.82
AE,3392,RMQ,2268,KNH,2259,,0,E90,1.44,1.35
AE,3392,RMQ,2268,MXZ,6354,,0,E90,9.86,11.74
AE,3392,RMQ,2268,MZG,2272,,0,E90,8.27,10.2
AE,3392,RMQ,2268,NGB,3387,,0,E90,2.33,2.55
AE,3392,RMQ,2268,OKA,2384,,0,E90,9.03,10.9
AE,3392,RMQ,2268,SGN,3205,,0,E90,4.04,4.42
AE,3392,SGN,3205,RMQ,2268,,0,E90,4.25,4.84
AE,3392,SHE,4144,TPE,2276,Y,0,320 333,8.89,10.92
AE,3392,TPE,2276,CGO,3375,Y,0,738 333,5.6,6.6
AE,3392,TPE,2276,CSX,3371,Y,0,320 738 333,1.83,2.08
AE,3392,TPE,2276,LJG,4033,,0,738,4.18,4.74
AE,3392,TPE,2276,NGB,3387,Y,0,320 333 343,7.29,8.8
AE,3392,TPE,2276,NKG,3388,Y,0,320 321 744,2.36,2.5
AE,3392,TPE,2276,SHE,4144,Y,0,320 333,6.29,7.29
AE,3392,TPE,2276,XMN,3383,Y,0,343 738 333,7.22,8.5
AE,3392,TPE,2276,YNZ,6393,Y,0,738,3.98,4.45
AE,3392,TSA,2275,FOC,3385,,0,738,7,8.48
AE,3392,TSA,2275,KNH,2259,,0,E90,8.87,10.67
AE,3392,TSA,2275,MZG,2272,,0,E90,4.92,5.93
AE,3392,TSA,2275,TTT,2262,,0,E90,4.11,4.9
AE,3392,TSA,2275,WNZ,6392,Y,0,738,3.1,3.39
AE,3392,TTT,2262,TSA,2275,,0,E90,6.22,7.45
AE,3392,WNZ,6392,TSA,2275,Y,0,738,8.95,10.62
AE,3392,XMN,3383,KHH,2264,,0,E90,3.68,4.23
AE,3392,XMN,3383,TPE,2276,Y,0,738 343 333,4.18,5.06
AE,3392,YNZ,6393,TPE,2276,Y,0,738,4.41,5.18
AF,137,ABE,4355,ATL,3682,Y,0,CRJ,5.71,6.95
AF,137,ABJ,253,CDG,1382,,0,772,3,3.13
AF,137,ABQ,4019,ATL,3682,Y,0,757 320,8.08,9.96
AF,137,ABV,260,CDG,1382,,0,332,3.44,3.9
AF,137,ABV,260,PHC,275,,0,332,7.13,8.61
AF,137,ABY,5715,ATL,3682,Y,0,CRJ,5.46,6.4
AF,137,ABZ,532,CDG,1382,,0,E70,6.11,7.24
AF,137,AEX,3852,ATL,3682,Y,0,CRJ,2.52,2.57
AF,137,AGP,1230,CDG,1382,Y,0,738,7.33,8.95
AF,137,AGS,3658,ATL,3682,Y,0,CRJ 717,2.28,2.67
AF,137,AJA,1324,LGG,309,,0,320,1.89,1.8
AF,137,AJA,1324,LYS,1335,Y,0,320,5.9,6.79
AF,137,AJA,1324,MRS,1353,Y,0,320 AT7,7.17,8.66
AF,137,AJA,1324,NCE,1354,Y,0,AT7,1.35,1.08
AF,137,AJA,1324,NTE,1418,Y,0,320,1.28,1.3
AF,137,AJA,1324,ORY,1386,,0,321 320 319,8.12,9.73
AF,137,AJA,1324,TLS,1273,Y,0,320,8.21,9.8
AF,137,ALB,3864,ATL,3682,Y,0,CR9 M88,3.15,3.32
AF,137,ALG,210,CDG,1382,,0,319,6.23,7.58
AF,137,ALG,210,MRS,1353,,0,320 319,4.7,5.6
AF,137,AMM,2170,CDG,1382,,0,320,6.54,7.78
AF,137,AMS,580,AUH,2179,Y,0,332,8.52,10.42
AF,137,AMS,580,BOD,1264,Y,0,E90 73W F70,1.47,1.42
AF,137,AMS,580,BSL,1423,Y,0,F70 E90,7.97,9.45
AF,137,AMS,580,CDG,1382,,0,321 320 319 318 32A,5.39,6.17
AF,137,AMS,580,CFE,1330,Y,0,ER4,5.83,6.99
AF,137,AMS,580,DMM,2064,Y,0,332,6.59,8.02
AF,137,AMS,580,DOH,11051,Y,0,332,9.26,11.11
AF,137,AMS,580,HRE,1005,Y,0,332,1.29,1.15
AF,137,AMS,580,JRO,1180,Y,0,332,0.95,0.84
AF,137,AMS,580,KGL,1165,Y,0,332,2.38,2.55
AF,137,AMS,580,KUL,3304,Y,0,772,9.89,11.84
AF,137,AMS,580,KWI,2176,Y,0,332,7.37,8.72
AF,137,AMS,580,LCY,503,Y,0,AR8,6.43,7.57
AF,137,AMS,580,LYS,1335,,0,F70,1.2,1.04
AF,137,AMS,580,MRS,1353,,0,319,8.88,10.61
AF,137,AMS,580,NCE,1354,Y,0,73W E90 73H,8.22,9.85
AF,137,AMS,580,NTE,1418,,0,ER4,6.65,8.15
AF,137,AMS,580,SXB,1435,,0,ER4 CR7 E70,3.85,4.4
AF,137,AMS,580,TLS,1273,Y,0,E90,1.5,1.31
AF,137,AMS,580,TPE,2276,Y,0,77W,5.85,7.17
AF,137,AMS,580,UIO,2688,Y,0,772,7.28,8.78
AF,137,ANR,299,LCY,503,Y,0,F50,1.52,1.58
AF,137,ARN,737,CDG,1382,,0,320 321 32A 319,6.43,7.79
AF,137,ATH,3941,CDG,1382,,0,32A 319 320 321,3.36,3.79
AF,137,ATH,3941,MRS,1353,,0,319,7.6,9.29
AF,137,ATH,3941,TLS,1273,,0,320,5.83,6.71
AF,137,ATL,3682,ABE,4355,Y,0,717,1.75,1.98
AF,137,ATL,3682,ABQ,4019,Y,0,757,5.73,6.55
AF,137,ATL,3682,ABY,5715,Y,0,CRJ,4.14,5.05
AF,137,ATL,3682,AEX,3852,Y,0,CRJ CR9,2.35,2.57
AF,137,ATL,3682,AGS,3658,Y,0,CRJ M88 717,8.26,10.18
AF,137,ATL,3682,ALB,3864,Y,0,M88,0.95,0.63
AF,137,ATL,3682,ATW,4047,Y,0,CR9,3.69,4.09
AF,137,ATL,3682,AUS,3673,Y,0,M90 M88,0.7,0.64
AF,137,ATL,3682,AVL,4007,Y,0,CRJ M88,1.44,1.6
AF,137,ATL,3682,AVP,4286,Y,0,CR7,3.32,3.92
AF,137,ATL,3682,BDL,3825,Y,0,M88 73W,1.03,1.12
AF,137,ATL,3682,BHM,3811,Y,0,M88,6.08,7.36
AF,137,ATL,3682,BMI,4037,Y,0,CR7 CR9,1.33,1.5
AF,137,ATL,3682,BNA,3690,Y,0,M88 319 738 73H 717 320,7.3,8.57
AF,137,ATL,3682,BOS,3448,Y,0,M90 757 320 738 319,1.33,1.11
AF,137,ATL,3682,BQK,5725,Y,0,CRJ,1.26,1.18
AF,137,ATL,3682,BRU,302,Y,0,76W,3.68,4.01
AF,137,ATL,3682,BTR,3846,Y,0,CR7 CRJ 319 CR9,8.89,10.81
AF,137,ATL,3682,BTV,3711,Y,0,CR9,6.48,7.88
AF,137,ATL,3682,BUF,3820,Y,0,M90 M88,7.71,9.36
AF,137,ATL,3682,BWI,3849,Y,0,M90 757 320,1.85,2.13
AF,137,ATL,3682,CAE,3561,Y,0,M88 CRJ 319 717,8.5,10.09
AF,137,ATL,3682,CAK,4112,Y,0,M88,0.88,0.59
AF,137,ATL,3682,CDG,1382,,0,77W 744 772 74Y,2.54,2.95
AF,137,ATL,3682,CHA,3578,Y,0,CRJ M88,6.39,7.59
AF,137,ATL,3682,CHO,4015,Y,0,CRJ,4.07,4.82
AF,137,ATL,3682,CHS,3806,Y,0,320 M88 73W 717 319,9.61,11.82
AF,137,ATL,3682,CID,4043,Y,0,CRJ,0.88,0.85
AF,137,ATL,3682,CLE,3486,Y,0,717 CR9,9.92,11.98
AF,137,ATL,3682,CLT,3876,Y,0,M90 M88 319,6.5,7.67
AF,137,ATL,3682,CMH,3759,Y,0,73W M88 738,5.72,6.93
AF,137,ATL,3682,COS,3819,Y,0,738,1.35,1.18
AF,137,ATL,3682,CRW,4285,Y,0,CRJ 319,3.24,3.64
AF,137,ATL,3682,CSG,4255,Y,0,CRJ,9.18,11.13
AF,137,ATL,3682,CUN,1852,Y,0,M88,4.01,4.57
AF,137,ATL,3682,CVG,3488,Y,0,738 M88 319,6.72,8.11
AF,137,ATL,3682,CZM,1800,Y,0,M88,9.8,11.99
AF,137,ATL,3682,DAB,3950,Y,0,M90,3.29,3.53
AF,137,ATL,3682,DAL,3502,Y,0,CRJ,6.16,7.12
AF,137,ATL,3682,DAY,3627,Y,0,M88,7.1,8.51
AF,137,ATL,3682,DCA,3520,Y,0,M88 M90 320,2.25,2.39
AF,137,ATL,3682,DEN,3751,Y,0,M90 757 738,2.13,2.21
AF,137,ATL,3682,DFW,3670,Y,0,M88 319,4.96,5.75
AF,137,ATL,3682,DHN,3739,Y,0,CRJ,4.26,4.94
AF,137,ATL,3682,DSM,3729,Y,0,M88,7.19,8.71
AF,137,ATL,3682,DTW,3645,Y,0,M88 M90 757,1.5,1.3
AF,137,ATL,3682,DUB,599,Y,0,76W,9.67,11.68
AF,137,ATL,3682,DUS,345,Y,0,76W,0.99,0.66
AF,137,ATL,3682,ECP,7669,Y,0,717 M88,6.37,7.42
AF,137,ATL,3682,ELP,3559,Y,0,M88,5.94,6.97
AF,137,ATL,3682,EVV,4018,Y,0,CRJ,2.02,2.05
AF,137,ATL,3682,EWN,3730,Y,0,CRJ,2.26,2.24
AF,137,ATL,3682,EWR,3494,Y,0,717,8.05,9.62
AF,137,ATL,3682,EYW,3875,Y,0,73W CR7,8.86,10.71
AF,137,ATL,3682,FAY,5738,Y,0,CRJ 73W,3.28,3.75
AF,137,ATL,3682,FCO,1555,Y,0,333,4.92,5.54
AF,137,ATL,3682,FLL,3533,Y,0,757 M90,4.06,4.58
AF,137,ATL,3682,FNT,4089,Y,0,M88,1.43,1.33
AF,137,ATL,3682,FRA,340,Y,0,764,6.73,8.24
AF,137,ATL,3682,FSM,3437,Y,0,CRJ,8.33,9.99
AF,137,ATL,3682,FWA,4041,Y,0,CRJ,3.38,4.01
AF,137,ATL,3682,GDL,1804,Y,0,320,9.77,11.89
AF,137,ATL,3682,GNV,3472,Y,0,CR9 717 CR7,1.42,1.37
AF,137,ATL,3682,GPT,4038,Y,0,M88 CR7 CRJ,6.59,8.11
AF,137,ATL,3682,GRB,3653,Y,0,CR7,4.96,5.65
AF,137,ATL,3682,GRK,3775,Y,0,CR9,4.79,5.64
AF,137,ATL,3682,GRR,3685,Y,0,M88 320,4.96,5.76
AF,137,ATL,3682,GSO,4008,Y,0,M88 320 319,2.96,3.47
AF,137,ATL,3682,GSP,4034,Y,0,CR7 319 M88 717 CRJ,7.36,8.73
AF,137,ATL,3682,GTR,4273,Y,0,CRJ,7.26,8.8
AF,137,ATL,3682,HPN,3589,Y,0,CR7,3.31,3.75
AF,137,ATL,3682,HSV,4113,Y,0,717 M88 CRJ,8.32,10.11
AF,137,ATL,3682,IAD,3714,Y,0,320 M88,3.67,4.14
AF,137,ATL,3682,IAH,3550,Y,0,M88 717 320 319,7.51,8.84
AF,137,ATL,3682,ICT,3457,Y,0,CR9 M88,1.87,1.89
AF,137,ATL,3682,ILM,3845,Y,0,CRJ 319,2.12,2.44
AF,137,ATL,3682,IND,3585,Y,0,320 M88 M90,3.5,4.13
AF,137,ATL,3682,JAN,3580,Y,0,717 CR9 M88 CRJ,6.17,7.33
AF,137,ATL,3682,JAX,3712,Y,0,757,6.54,7.92
AF,137,ATL,3682,JFK,3797,Y,0,319 752 M88 738,4.23,5.06
AF,137,ATL,3682,LAS,3877,Y,0,757 753,1.24,1.4
AF,137,ATL,3682,LAX,3484,Y,0,76W 763 757 739,3.98,4.8
AF,137,ATL,3682,LEX,4017,Y,0,CR9 M88 CRJ 717,7.06,8.42
AF,137,ATL,3682,LFT,3493,Y,0,CRJ,6.75,8.22
AF,137,ATL,3682,LGA,3697,Y,0,757 739,2.17,2.34
AF,137,ATL,3682,LHR,507,Y,0,764 77L 76W,0.83,0.59
AF,137,ATL,3682,LIT,3660,Y,0,M88,7.53,9.16
AF,137,ATL,3682,MAD,1229,Y,0,764,1.86,1.72
AF,137,ATL,3682,MAN,478,Y,0,76W,1.36,1.45
AF,137,ATL,3682,MCI,3458,Y,0,M88 M90 757,0.59,0.53
AF,137,ATL,3682,MCO,3878,Y,0,757,4.66,5.47
AF,137,ATL,3682,MDT,3542,Y,0,CRJ M88,5.31,6.29
AF,137,ATL,3682,MDW,3747,Y,0,319 717 320,6.71,7.83
AF,137,ATL,3682,MEM,3473,Y,0,M88,3.24,3.9
AF,137,ATL,3682,MEX,1824,Y,0,73W 73H,7.14,8.67
AF,137,ATL,3682,MGM,4115,Y,0,CRJ,2.41,2.45
AF,137,ATL,3682,MHT,4011,Y,0,320,8.46,10.07
AF,137,ATL,3682,MIA,3576,Y,0,M90 757 320,5.77,7.08
AF,137,ATL,3682,MKE,3717,Y,0,M90 M88,6.08,7.21
AF,137,ATL,3682,MLB,3671,Y,0,M88,2.53,2.91
AF,137,ATL,3682,MLI,4072,Y,0,CR9 CR7,1.58,1.35
AF,137,ATL,3682,MLU,3732,Y,0,CRJ,5.17,5.84
AF,137,ATL,3682,MOB,3782,Y,0,CR9 717 CR7 319 CRJ,6.53,7.58
AF,137,ATL,3682,MSN,3459,Y,0,320 73W CR9,1.38,1.59
AF,137,ATL,3682,MSP,3858,Y,0,320 M90 757,9.61,11.43
AF,137,ATL,3682,MSY,3861,Y,0,M90 M88 757,9.65,11.77
AF,137,ATL,3682,MTY,1825,Y,0,CR9,5.77,6.77
AF,137,ATL,3682,MUC,346,Y,0,764,9.42,11.43
AF,137,ATL,3682,MYR,3515,Y,0,CR7 M88,2.29,2.56
AF,137,ATL,3682,NAS,1953,Y,0,M88,0.85,0.79
AF,137,ATL,3682,OAJ,4386,Y,0,CRJ,1.03,0.95
AF,137,ATL,3682,OKC,3863,Y,0,CR9 M88,6.03,7.26
AF,137,ATL,3682,OMA,3454,Y,0,M88 M90,1.44,1.21
AF,137,ATL,3682,ORD,3830,Y,0,757 319 320 M88 M90,9.49,11.52
AF,137,ATL,3682,ORF,3611,Y,0,M88 M90,2.18,2.13
AF,137,ATL,3682,PBI,3722,Y,0,M90 757,3.45,4
AF,137,ATL,3682,PDX,3720,Y,0,73H 738,8.17,9.96
AF,137,ATL,3682,PHF,3633,Y,0,CRJ,2.84,3.02
AF,137,ATL,3682,PHL,3752,Y,0,320 M90 757 73H M88,2.94,3.29
AF,137,ATL,3682,PHX,3462,Y,0,757 73H 739 738,6.48,7.89
AF,137,ATL,3682,PIA,4046,Y,0,CRJ,3.41,3.67
AF,137,ATL,3682,PIT,3570,Y,0,M88 CR9,2.88,3
AF,137,ATL,3682,PNS,3564,Y,0,M90,3.11,3.42
AF,137,ATL,3682,PTY,1871,Y,0,738,5.4,6.14
AF,137,ATL,3682,PVD,3641,Y,0,M88,9.66,11.61
AF,137,ATL,3682,PWM,3862,Y,0,M88,8.41,10.07
AF,137,ATL,3682,RDU,3626,Y,0,M88 739 320,3.45,3.77
AF,137,ATL,3682,RIC,3608,Y,0,73H M90 M88,3.87,4.68
AF,137,ATL,3682,ROA,4016,Y,0,CRJ 319,4.95,5.84
AF,137,ATL,3682,ROC,3622,Y,0,M90 M88,9.68,11.76
AF,137,ATL,3682,RSW,3793,Y,0,M90 M88 757,2.33,2.48
AF,137,ATL,3682,SAN,3731,Y,0,739 763,3.93,4.61
AF,137,ATL,3682,SAT,3621,Y,0,757 M90 320,7.39,8.89
AF,137,ATL,3682,SAV,3613,Y,0,717 M88 319,9.71,11.59
AF,137,ATL,3682,SBN,4359,Y,0,CRJ,2.31,2.29
AF,137,ATL,3682,SDF,4014,Y,0,M88 M90,2.78,3.11
AF,137,ATL,3682,SEA,3577,Y,0,757 763 739,2.86,3.1
AF,137,ATL,3682,SFO,3469,Y,0,763 739 757,0.91,0.74
AF,137,ATL,3682,SGF,4348,Y,0,CRJ CR9,6.41,7.45
AF,137,ATL,3682,SHV,3609,Y,0,CRJ,6.77,8.21
AF,137,ATL,3682,SJO,1885,Y,0,738,6.39,7.43
AF,137,ATL,3682,SJU,2890,Y,0,757,1.36,1.32
AF,137,ATL,3682,SLC,3536,Y,0,757 763 320,1.32,1.3
AF,137,ATL,3682,SMF,3817,Y,0,757,2.82,2.92
AF,137,ATL,3682,SNA,3867,Y,0,757,3.29,3.84
AF,137,ATL,3682,SRQ,4067,Y,0,M90 757,7.77,9.55
AF,137,ATL,3682,STL,3678,Y,0,M90 717 757 319 M88,2.23,2.33
AF,137,ATL,3682,STR,350,Y,0,76W,1.01,1.01
AF,137,ATL,3682,SYR,3745,Y,0,CR9 M88,4.38,5.03
AF,137,ATL,3682,TLH,3698,Y,0,CRJ M88 319,4.35,5.29
AF,137,ATL,3682,TPA,3646,Y,0,739 757,4.88,5.69
AF,137,ATL,3682,TRI,4116,Y,0,CRJ 319,8.2,10.01
AF,137,ATL,3682,TUL,3855,Y,0,CR9 CR7 M88,1.43,1.63
AF,137,ATL,3682,TUS,3636,Y,0,M90,7,8.6
AF,137,ATL,3682,TYS,3676,Y,0,CRJ CR7 717 CR9,4,4.39
AF,137,ATL,3682,VLD,5776,Y,0,CRJ,3.45,4.06
AF,137,ATL,3682,VPS,3873,Y,0,319 M88 717,9.31,11.22
AF,137,ATL,3682,XNA,4356,Y,0,CRJ CR9 717 CR7,2.98,3.36
AF,137,ATL,3682,YUL,146,Y,0,CR7 CR9,6.56,7.89
AF,137,ATL,3682,YYZ,193,Y,0,CR9,3.25,3.66
AF,137,ATW,4047,ATL,3682,Y,0,CR7,5.39,6.33
AF,137,AUH,2179,AMS,580,Y,0,330,8.07,9.54
AF,137,AUH,2179,BAH,2057,Y,0,330,8.77,10.64
AF,137,AUH,2179,CDG,1382,Y,0,346,8.36,10.15
AF,137,AUS,3673,ATL,3682,Y,0,M90 M88,6.13,7.2
AF,137,AVL,4007,ATL,3682,Y,0,CR7 CRJ,2.94,3.36
AF,137,BAH,2057,AUH,2179,Y,0,332,6.78,8.1
AF,137,BCN,1218,CDG,1382,,0,321 32A 318 320,7.1,8.66
AF,137,BCN,1218,JFK,3797,Y,0,333,0.71,0.62
AF,137,BDL,3825,ATL,3682,Y,0,M88,4.62,5.55
AF,137,BEG,1739,CDG,1382,Y,0,320,8.6,10.2
AF,137,BEL,2526,STM,4092,Y,0,738,5.32,6.13
AF,137,BES,1403,CDG,1382,,0,318 321,3.52,4.08
AF,137,BES,1403,LCY,503,Y,0,F50,8.7,10.53
AF,137,BES,1403,MRS,1353,,0,319,2.1,2.29
AF,137,BES,1403,ORY,1386,,0,319 CRK,2.47,2.87
AF,137,BES,1403,SOU,495,Y,0,DH4,7.13,8.4
AF,137,BEY,2177,CDG,1382,,0,772 343,4.07,4.55
AF,137,BGF,888,NSI,4161,,0,772,7.3,8.7
AF,137,BHM,3811,ATL,3682,Y,0,M88,2.24,2.31
AF,137,BHX,469,CDG,1382,,0,319 320,3.08,3.4
AF,137,BHX,469,LYS,1335,Y,0,E75,1.98,2.3
AF,137,BIA,1321,EBU,1350,Y,0,AT7,9.49,11.46
AF,137,BIA,1321,LGG,309,,0,320,4.37,5.16
AF,137,BIA,1321,LYS,1335,Y,0,320,3.69,4.38
AF,137,BIA,1321,MRS,1353,Y,0,320,0.89,0.66
AF,137,BIA,1321,NCE,1354,Y,0,AT7,2.26,2.26
AF,137,BIA,1321,NTE,1418,Y,0,320,4.77,5.34
AF,137,BIA,1321,ORY,1386,,0,321 319,1.36,1.29
AF,137,BIO,1216,CDG,1382,,0,E70 E90,5.46,6.37
AF,137,BIQ,1280,GVA,1665,Y,0,CR7,4.94,5.73
AF,137,BIQ,1280,MRS,1353,,0,320 319,7.83,9.32
AF,137,BIQ,1280,ORY,1386,,0,CRK 319 321 320,6.67,8.09
AF,137,BKK,3885,CDG,1382,,0,77W,4.67,5.63
AF,137,BKK,3885,CNX,3931,Y,0,320,2.73,3.08
AF,137,BKK,3885,HKT,3179,Y,0,320,7.37,8.86
AF,137,BKK,3885,KBV,3174,Y,0,320,7.32,8.64
AF,137,BKK,3885,LPQ,3115,Y,0,AT7,2.16,2.26
AF,137,BKO,1044,CDG,1382,,0,343,9.14,11.02
AF,137,BLL,608,CDG,1382,,0,E90,1.29,1.24
AF,137,BLQ,1538,CDG,1382,,0,E90 E70,1.09,1.13
AF,137,BLQ,1538,LYS,1335,Y,0,ER4 AT5,2.37,2.65
AF,137,BLR,3131,CDG,1382,,0,332,8.91,10.96
AF,137,BMI,4037,ATL,3682,Y,0,CR7 CR9,5.31,6.48
AF,137,BNA,3690,ATL,3682,Y,0,M88 319 320 717,7.75,9.56
AF,137,BOD,1264,AMS,580,Y,0,E90 73W F70,2.63,3.12
AF,137,BOD,1264,CDG,1382,,0,321 320 32A 318,5.25,6.14
AF,137,BOD,1264,FCO,1555,Y,0,E70 E90 CR7,4.18,4.62
AF,137,BOD,1264,MRS,1353,,0,319 320,8.13,10.02
AF,137,BOD,1264,NTE,1418,Y,0,ER4,1.02,0.76
AF,137,BOD,1264,ORY,1386,,0,321 319 320,3.01,3.3
AF,137,BOG,2709,CDG,1382,,0,343,2.24,2.25
AF,137,BOM,2997,CDG,1382,,0,332,8.78,10.38
AF,137,BOS,3448,ATL,3682,Y,0,757 M90 M88,5.13,5.88
AF,137,BOS,3448,CDG,1382,,0,744,4.54,5.15
AF,137,BOS,3448,LHR,507,Y,0,764,4.67,5.67
AF,137,BQK,5725,ATL,3682,Y,0,CRJ,9.59,11.68
AF,137,BRE,353,CDG,1382,,0,E70,8.57,10.28
AF,137,BRU,302,ATL,3682,Y,0,76W,7,8.62
AF,137,BRU,302,JFK,3797,Y,0,76W,3.36,3.84
AF,137,BRU,302,LYS,1335,Y,0,ER4,2.02,2.4
AF,137,BRU,302,NTE,1418,Y,0,ER4,9.28,11.1
AF,137,BSB,2531,CDG,1382,,0,772,4.5,5.37
AF,137,BSL,1423,AMS,580,Y,0,F70 E90,3.37,3.71
AF,137,BSL,1423,CDG,1382,,0,AT7,5.03,5.92
AF,137,BTR,3846,ATL,3682,Y,0,CR9 CRJ CR7,8.99,11.06
AF,137,BUD,1489,CDG,1382,,0,318 321 320 319,4.43,4.95
AF,137,BUF,3820,ATL,3682,Y,0,M90 M88,5.96,6.97
AF,137,BVE,1278,LCY,503,Y,0,AR8,8.17,9.73
AF,137,BWI,3849,ATL,3682,Y,0,M88 M90 73W 717,4.52,5.41
AF,137,BZV,883,CDG,1382,,0,343,2.7,3.19
AF,137,CAE,3561,ATL,3682,Y,0,CRJ M88 319 717,10.03,11.94
AF,137,CAI,1128,CDG,1382,,0,332 343,9.44,11.5
AF,137,CAK,4112,ATL,3682,Y,0,M88 CR9,8.35,10.2
AF,137,CAN,3370,CDG,1382,,0,772,7.19,8.42
AF,137,CAN,3370,CKG,3393,Y,0,319,3.4,3.89
AF,137,CAN,3370,HGH,3386,Y,0,321 772,9.16,11
AF,137,CAN,3370,SHE,4144,Y,0,320,3.14,3.67
AF,137,CAN,3370,SIN,3316,Y,0,320,8.26,9.71
AF,137,CAN,3370,WUH,3376,Y,0,738,9.14,11.06
AF,137,CAY,2774,FDF,2878,,0,32A 320,6.21,7.43
AF,137,CAY,2774,ORY,1386,,0,343,7.92,9.74
AF,137,CCS,2851,CDG,1382,,0,332,8.06,9.6
AF,137,CDG,1382,ABJ,253,,0,772,2.49,2.72
AF,137,CDG,1382,ABV,260,,0,332,7.03,8.18
AF,137,CDG,1382,ABZ,532,,0,E70,1.41,1.57
AF,137,CDG,1382,AGP,1230,Y,0,738,5.33,6.34
AF,137,CDG,1382,ALG,210,,0,319,2.1,2.37
AF,137,CDG,1382,AMM,2170,,0,320,4.6,5.29
AF,137,CDG,1382,AMS,580,,0,321 320 319 318 32A,8.19,10.08
AF,137,CDG,1382,ARN,737,,0,320 321 32A 319,9.98,11.85
AF,137,CDG,1382,ATH,3941,,0,319 32A 320 321,3.71,4.16
AF,137,CDG,1382,ATL,3682,,0,77W 744 772,5.55,6.62
AF,137,CDG,1382,AUH,2179,Y,0,346,5.35,6.38
AF,137,CDG,1382,BCN,1218,,0,321 32A 318 320,9.48,11.48
AF,137,CDG,1382,BEG,1739,Y,0,320,5.18,6
AF,137,CDG,1382,BES,1403,,0,318 321,7.17,8.54
AF,137,CDG,1382,BEY,2177,,0,772 343,9.17,11.1
AF,137,CDG,1382,BGF,888,,0,772,4.01,4.79
AF,137,CDG,1382,BHX,469,,0,319 320,8.87,10.87
AF,137,CDG,1382,BIO,1216,,0,E90 E70,9.31,11.05
AF,137,CDG,1382,BKK,3885,,0,77W,9.28,11.2
AF,137,CDG,1382,BKO,1044,,0,343,3.22,3.61
AF,137,CDG,1382,BLL,608,,0,E90,4.35,5.1
AF,137,CDG,1382,BLQ,1538,,0,E70 E90,8.79,10.51
AF,137,CDG,1382,BLR,3131,,0,332,4.12,4.63
AF,137,CDG,1382,BOD,1264,,0,321 320 32A 318,6.18,7.4
AF,137,CDG,1382,BOG,2709,,0,343,1.61,1.86
AF,137,CDG,1382,BOM,2997,,0,332,1.12,1.15
AF,137,CDG,1382,BOS,3448,,0,744,4.62,5.24
AF,137,CDG,1382,BRE,353,,0,E70,6.05,7.16
AF,137,CDG,1382,BSB,2531,,0,772,4.47,5.02
AF,137,CDG,1382,BSL,1423,,0,AT7,5.96,7.14
AF,137,CDG,1382,BUD,1489,,0,318 321 320 319,5.36,6.42
AF,137,CDG,1382,BZV,883,,0,343,6.81,8.39
AF,137,CDG,1382,CAI,1128,,0,343 332,6.55,7.97
AF,137,CDG,1382,CAN,3370,,0,772,4.54,5.38
AF,137,CDG,1382,CCS,2851,,0,332,4.44,5.39
AF,137,CDG,1382,CFE,1330,,0,E90 E70,2.04,2.12
AF,137,CDG,1382,CKY,4162,,0,332,5.62,6.4
AF,137,CDG,1382,CLY,1322,,0,320,5.92,7.25
AF,137,CDG,1382,CMN,1074,,0,320 319 321,5.04,5.98
AF,137,CDG,1382,COO,245,,0,343,3.66,4.25
AF,137,CDG,1382,CPH,609,,0,318 319 320,7.17,8.8
AF,137,CDG,1382,CVG,3488,Y,0,76W,1.26,1.36
AF,137,CDG,1382,DEL,3093,,0,332,9.1,11.02
